,Unnamed: 0,Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
15562,2062,50.1,81,27,47,838,1,1
15563,2063,95.5,38,75,40,566,1,1
15564,2064,69.5,104,1,8,969,1,1
15565,2065,112.6,120,3,20,364,1,1
15566,2066,77.4,35,125,25,902,1,1
15567,2067,72.5,13,88,16,8,1,1
15568,2068,84.6,43,127,48,942,1,1
15569,2069,143.5,29,8,51,956,1,1
15570,2070,122.4,49,119,48,557,1,1
15571,2071,119.9,88,59,75,872,1,1
15572,2072,78.7,35,113,7,20,1,1
15573,2073,86.9,102,146,41,764,1,1
15574,2074,62.1,14,110,92,163,1,1
15575,2075,131.2,68,125,55,572,1,1
15576,2076,85.0,122,55,60,108,1,1
15577,2077,122.3,44,138,11,979,1,1
15578,2078,75.2,117,10,45,561,1,1
15579,2079,57.9,47,135,67,519,1,1
15580,2080,129.6,131,129,22,745,1,1
15581,2081,149.0,23,15,78,829,1,1
15582,2082,105.0,113,72,0,837,1,1
15583,2083,69.8,71,31,2,853,1,1
15584,2084,91.4,6,59,76,800,1,1
15585,2085,86.3,34,13,78,307,1,1
15586,2086,143.6,112,137,61,928,1,1
15587,2087,69.6,112,20,6,876,1,1
15588,2088,117.5,103,120,63,217,1,1
15589,2089,114.4,70,72,41,727,1,1
15590,2090,149.4,55,9,54,363,1,1
15591,2091,134.9,123,28,47,401,1,1
15592,2092,92.6,60,33,7,804,1,1
15593,2093,97.0,75,141,52,463,1,1
15594,2094,136.8,10,96,92,261,1,1
15595,2095,127.9,141,106,32,239,1,1
15596,2096,87.0,138,119,11,774,1,1
15597,2097,74.2,118,41,93,272,1,1
15598,2098,55.9,146,2,38,68,1,1
15599,2099,81.3,108,84,3,928,1,1
15600,2100,74.0,76,82,43,898,1,1
15601,2101,114.3,0,1,80,403,1,1
15602,2102,60.3,107,108,21,940,1,1
15603,2103,94.8,135,90,74,220,1,1
15604,2104,96.4,132,39,73,71,1,1
15605,2105,124.0,37,126,35,581,1,1
15606,2106,119.5,80,83,14,384,1,1
15607,2107,145.1,64,91,51,788,1,1
15608,2108,60.2,88,81,98,14,1,1
15609,2109,94.5,132,92,10,15,1,1
15610,2110,71.1,89,27,30,772,1,1
15611,2111,113.8,117,104,2,18,1,1
15612,2112,76.6,19,140,71,42,1,1
15613,2113,72.4,94,79,40,208,1,1
15614,2114,139.3,46,10,43,723,1,1
15615,2115,90.2,63,107,18,491,1,1
15616,2116,89.0,113,94,92,353,1,1
15617,2117,90.9,135,54,98,993,1,1
15618,2118,58.1,143,141,91,754,1,1
15619,2119,60.5,103,122,66,492,1,1
15620,2120,72.6,106,101,53,839,1,1
15621,2121,120.5,1,94,44,90,1,1
15622,2122,141.1,31,98,48,724,1,1
15623,2123,95.0,34,20,76,118,1,1
15624,2124,64.4,29,2,86,755,1,1
15625,2125,98.1,147,67,12,858,1,1
15626,2126,124.6,93,139,89,846,1,1
15627,2127,106.4,113,58,25,951,1,1
15628,2128,138.5,101,69,40,160,1,1
15629,2129,106.4,15,22,56,562,1,1
15630,2130,100.9,63,86,92,509,1,1
15631,2131,137.9,94,74,61,419,1,1
15632,2132,132.9,102,13,88,575,1,1
15633,2133,147.8,140,95,11,147,1,1
15634,2134,95.0,12,46,64,104,1,1
15635,2135,125.0,131,63,39,147,1,1
15636,2136,104.1,103,42,9,348,1,1
15637,2137,109.6,91,77,96,582,1,1
15638,2138,103.4,15,147,32,998,1,1
15639,2139,122.8,78,144,56,978,1,1
15640,2140,67.6,92,12,15,268,1,1
15641,2141,122.1,93,84,22,82,1,1
15642,2142,134.8,48,137,55,524,1,1
15643,2143,87.9,140,133,55,78,1,1
15644,2144,127.3,45,54,55,522,1,1
15645,2145,76.6,119,130,44,543,1,1
15646,2146,53.6,40,51,90,34,1,1
15647,2147,62.5,63,141,89,68,1,1
15648,2148,90.8,12,107,55,524,1,1
15649,2149,73.1,6,58,47,400,1,1
15650,2150,54.5,12,84,81,599,1,1
15651,2151,146.5,30,107,41,344,1,1
15652,2152,88.0,60,63,40,826,1,1
15653,2153,96.1,6,56,10,275,1,1
15654,2154,77.0,59,22,96,589,1,1
15655,2155,77.7,143,43,29,258,1,1
15656,2156,87.8,78,125,50,711,1,1
15657,2157,113.4,45,109,17,457,1,1
15658,2158,57.1,50,45,31,45,1,1
15659,2159,61.8,137,57,71,630,1,1
15660,2160,99.42,80,80,95,534,0,1
15661,2161,99.46,81,80,95,574,0,1
15662,2162,99.62,80,80,95,592,0,1
15663,2163,99.43,80,81,95,557,0,1
15664,2164,99.63,80,79,95,554,0,1
15665,2165,99.5,81,82,95,556,0,1
15666,2166,99.61,80,79,95,554,0,1
15667,2167,99.8,80,80,96,561,0,1
15668,2168,99.79,80,80,97,579,0,1
15669,2169,99.77,80,81,96,602,0,1
15670,2170,99.56,80,80,97,700,0,1
15671,2171,99.72,80,80,96,522,0,1
15672,2172,99.68,80,81,97,581,0,1
15673,2173,99.92,81,80,97,566,0,1
15674,2174,99.9,82,81,96,596,0,1
15675,2175,99.66,82,82,96,605,0,1
15676,2176,99.56,80,80,96,589,0,1
15677,2177,99.62,80,79,96,586,0,1
15678,2178,99.84,81,81,95,573,0,1
15679,2179,99.8,80,79,95,595,0,1
15680,2180,99.63,80,81,95,584,0,1
15681,2181,99.75,80,79,95,571,0,1
15682,2182,99.55,80,80,96,589,0,1
15683,2183,99.47,80,80,96,590,0,1
15684,2184,99.32,81,81,95,594,0,1
15685,2185,99.54,81,82,96,570,0,1
15686,2186,99.76,80,81,96,568,0,1
15687,2187,99.9,80,79,95,584,0,1
15688,2188,99.88,80,80,95,572,0,1
15689,2189,99.73,80,79,95,567,0,1
15690,2190,99.64,81,81,95,600,0,1
15691,2191,99.81,83,83,95,558,0,1
15692,2192,99.63,83,84,95,594,0,1
15693,2193,99.82,83,84,95,548,0,1
15694,2194,99.97,84,83,95,598,0,1
15695,2195,99.75,83,84,96,559,0,1
15696,2196,99.66,83,83,97,576,0,1
15697,2197,99.6,83,82,97,559,0,1
15698,2198,99.64,83,82,97,531,0,1
15699,2199,99.84,84,85,98,555,0,1
15700,2200,99.83,84,83,98,534,0,1
15701,2201,100.04,84,85,98,536,0,1
15702,2202,100.28,84,83,99,569,0,1
15703,2203,100.39,83,82,98,589,0,1
15704,2204,100.58,82,83,97,584,0,1
15705,2205,100.35,83,82,98,601,0,1
15706,2206,100.25,85,86,98,529,0,1
15707,2207,100.32,83,83,98,564,0,1
15708,2208,100.33,83,82,99,579,0,1
15709,2209,100.11,82,83,99,557,0,1
15710,2210,100.08,82,82,100,544,0,1
15711,2211,100.31,80,79,100,577,0,1
15712,2212,100.14,81,80,100,574,0,1
15713,2213,100.36,82,83,100,560,0,1
15714,2214,100.25,84,83,99,567,0,1
15715,2215,100.38,83,83,99,700,0,1
15716,2216,100.6,84,84,99,464,0,1
15717,2217,100.48,84,83,98,549,0,1
15718,2218,100.61,84,84,98,509,0,1
15719,2219,100.41,82,82,98,540,0,1
15720,2220,100.23,81,82,98,523,0,1
15721,2221,100.33,80,79,99,531,0,1
15722,2222,100.52,80,81,99,572,0,1
15723,2223,100.5,81,81,99,560,0,1
15724,2224,100.52,83,83,99,538,0,1
15725,2225,100.57,81,80,99,527,0,1
15726,2226,100.4,80,81,100,570,0,1
15727,2227,100.21,81,81,100,549,0,1
15728,2228,100.03,81,82,99,575,0,1
15729,2229,99.9,81,80,99,544,0,1
15730,2230,99.89,82,81,99,564,0,1
15731,2231,100.1,80,79,99,529,0,1
15732,2232,100.25,80,80,99,521,0,1
15733,2233,100.06,81,80,100,494,0,1
15734,2234,100.25,80,81,100,525,0,1
15735,2235,100.15,82,83,100,459,0,1
15736,2236,100.21,83,82,99,469,0,1
15737,2237,100.33,82,82,98,491,0,1
15738,2238,100.26,82,82,98,558,0,1
15739,2239,100.33,80,80,97,479,0,1
15740,2240,100.58,81,80,97,499,0,1
15741,2241,100.77,83,83,98,501,0,1
15742,2242,100.6,84,84,98,538,0,1
15743,2243,100.36,86,87,98,534,0,1
15744,2244,100.12,88,89,98,502,0,1
15745,2245,99.93,89,88,97,507,0,1
15746,2246,100.08,88,87,97,500,0,1
15747,2247,100.22,89,90,97,509,0,1
15748,2248,100.41,88,89,98,540,0,1
15749,2249,100.66,90,89,99,505,0,1
15750,2250,100.57,88,88,98,554,0,1
15751,2251,100.33,89,89,99,513,0,1
15752,2252,100.57,87,87,99,538,0,1
15753,2253,100.6,85,84,99,488,0,1
15754,2254,100.71,85,86,98,558,0,1
15755,2255,100.85,86,86,99,700,0,1
15756,2256,100.78,88,87,100,469,0,1
15757,2257,100.98,89,88,100,482,0,1
15758,2258,101.0,90,90,100,531,0,1
15759,2259,101.0,91,90,100,527,0,1
15760,2260,101.0,91,90,100,554,0,1
15761,2261,100.75,92,93,100,520,0,1
15762,2262,100.51,91,90,100,582,0,1
15763,2263,100.69,90,89,99,565,0,1
15764,2264,100.87,91,90,99,609,0,1
15765,2265,100.72,92,93,100,559,0,1
15766,2266,100.67,93,92,99,602,0,1
15767,2267,100.84,93,94,99,556,0,1
15768,2268,100.86,94,93,100,555,0,1
15769,2269,101.0,92,93,100,586,0,1
15770,2270,101.0,91,92,99,588,0,1
15771,2271,101.0,89,90,98,613,0,1
15772,2272,100.81,87,87,98,578,0,1
15773,2273,100.62,87,87,99,565,0,1
15774,2274,100.61,85,86,99,605,0,1
15775,2275,100.6,87,87,100,577,0,1
15776,2276,100.43,87,88,99,613,0,1
15777,2277,100.22,87,88,99,586,0,1
15778,2278,100.14,86,86,100,587,0,1
15779,2279,100.05,86,87,100,542,0,1
15780,2280,100.25,84,85,100,630,0,1
15781,2281,100.3,84,84,100,603,0,1
15782,2282,100.43,86,85,100,591,0,1
15783,2283,100.21,85,85,100,618,0,1
15784,2284,99.99,86,85,99,560,0,1
15785,2285,99.77,88,88,98,568,0,1
15786,2286,99.55,89,88,97,563,0,1
15787,2287,99.61,88,87,96,625,0,1
15788,2288,99.66,90,89,96,553,0,1
15789,2289,99.85,92,92,96,581,0,1
15790,2290,99.87,91,92,96,538,0,1
15791,2291,99.98,90,89,97,596,0,1
15792,2292,99.8,91,90,97,700,0,1
15793,2293,99.98,92,91,96,478,0,1
15794,2294,99.95,90,90,96,554,0,1
15795,2295,100.13,91,90,97,524,0,1
15796,2296,100.27,89,88,96,524,0,1
15797,2297,100.42,90,91,97,562,0,1
15798,2298,100.28,91,91,96,550,0,1
15799,2299,100.41,92,92,97,567,0,1
15800,2300,100.2,93,93,97,562,0,1
15801,2301,100.35,93,94,98,563,0,1
15802,2302,100.15,93,94,97,566,0,1
15803,2303,100.17,94,93,97,540,0,1
15804,2304,100.11,94,93,97,554,0,1
15805,2305,100.11,93,94,97,577,0,1
15806,2306,99.93,94,93,96,539,0,1
15807,2307,100.03,94,94,96,545,0,1
15808,2308,99.93,96,95,96,514,0,1
15809,2309,99.73,94,94,95,522,0,1
15810,2310,99.51,94,93,96,509,0,1
15811,2311,99.35,94,95,96,520,0,1
15812,2312,99.59,93,93,96,517,0,1
15813,2313,99.57,93,92,96,576,0,1
15814,2314,99.8,94,95,97,550,0,1
15815,2315,99.62,92,91,98,561,0,1
15816,2316,99.54,91,91,98,564,0,1
15817,2317,99.29,91,91,98,514,0,1
15818,2318,99.19,89,88,98,535,0,1
15819,2319,99.32,87,88,98,549,0,1
15820,2320,99.23,85,86,98,537,0,1
15821,2321,99.22,85,86,98,575,0,1
15822,2322,99.02,84,85,99,567,0,1
15823,2323,99.18,84,85,100,524,0,1
15824,2324,99.28,83,84,99,506,0,1
15825,2325,99.21,82,83,99,487,0,1
15826,2326,99.35,81,80,100,563,0,1
15827,2327,99.35,81,82,99,532,0,1
15828,2328,99.24,82,81,98,567,0,1
15829,2329,99.47,81,82,98,527,0,1
15830,2330,99.4,83,84,98,517,0,1
15831,2331,99.43,83,82,99,498,0,1
15832,2332,99.47,82,81,100,553,0,1
15833,2333,99.56,82,83,100,523,0,1
15834,2334,99.76,81,80,100,515,0,1
15835,2335,99.75,80,80,100,507,0,1
15836,2336,99.99,80,81,100,513,0,1
15837,2337,99.85,80,79,100,660,0,1
15838,2338,100.04,80,80,100,423,0,1
15839,2339,100.04,80,80,100,522,0,1
15840,2340,60.8,47,100,61,778,1,1
15841,2341,83.6,56,110,33,647,1,1
15842,2342,79.4,74,27,31,807,1,1
15843,2343,103.7,58,141,99,254,1,1
15844,2344,57.0,133,45,37,278,1,1
15845,2345,54.9,5,11,48,199,1,1
15846,2346,132.1,51,6,9,458,1,1
15847,2347,138.4,65,55,51,83,1,1
15848,2348,86.5,139,8,49,96,1,1
15849,2349,147.9,123,133,5,796,1,1
15850,2350,71.0,82,99,78,555,1,1
15851,2351,125.9,40,39,55,629,1,1
15852,2352,130.0,103,81,61,803,1,1
15853,2353,82.5,148,24,64,706,1,1
15854,2354,132.9,99,65,83,242,1,1
15855,2355,57.4,110,58,60,20,1,1
15856,2356,128.6,123,28,31,128,1,1
15857,2357,141.9,40,18,68,601,1,1
15858,2358,90.7,48,75,15,424,1,1
15859,2359,68.9,56,144,69,732,1,1
15860,2360,82.3,74,141,14,738,1,1
15861,2361,122.4,61,3,98,758,1,1
15862,2362,138.1,143,121,97,810,1,1
15863,2363,80.8,16,125,88,554,1,1
15864,2364,132.9,33,31,71,347,1,1
15865,2365,146.8,72,28,29,639,1,1
15866,2366,130.6,122,24,4,90,1,1
15867,2367,61.9,139,132,20,361,1,1
15868,2368,124.2,124,56,59,435,1,1
15869,2369,109.4,115,105,49,252,1,1
15870,2370,85.6,127,113,25,398,1,1
15871,2371,64.3,46,2,35,723,1,1
15872,2372,60.8,32,22,69,797,1,1
15873,2373,142.1,35,90,81,754,1,1
15874,2374,56.1,52,106,42,418,1,1
15875,2375,97.2,145,3,80,421,1,1
15876,2376,75.1,17,87,86,855,1,1
15877,2377,125.8,60,59,93,993,1,1
15878,2378,59.0,104,2,0,136,1,1
15879,2379,126.4,42,146,1,378,1,1
15880,2380,57.9,27,89,54,171,1,1
15881,2381,106.7,87,47,62,742,1,1
15882,2382,80.4,111,79,31,214,1,1
15883,2383,126.8,51,83,44,378,1,1
15884,2384,120.5,136,105,59,823,1,1
15885,2385,65.7,75,114,35,588,1,1
15886,2386,105.6,47,27,65,874,1,1
15887,2387,113.1,15,17,95,289,1,1
15888,2388,51.3,74,34,14,714,1,1
15889,2389,70.6,142,3,45,37,1,1
15890,2390,107.5,66,117,62,931,1,1
15891,2391,136.7,116,76,64,264,1,1
15892,2392,132.9,125,38,25,223,1,1
15893,2393,136.3,9,14,45,899,1,1
15894,2394,105.9,76,49,23,859,1,1
15895,2395,93.2,95,9,23,754,1,1
15896,2396,104.3,129,25,85,336,1,1
15897,2397,70.5,21,126,38,684,1,1
15898,2398,91.8,36,69,40,107,1,1
15899,2399,111.0,103,46,6,281,1,1
15900,2400,68.4,129,119,51,146,1,1
15901,2401,131.7,7,90,2,456,1,1
15902,2402,100.0,88,141,29,964,1,1
15903,2403,59.6,21,130,17,919,1,1
15904,2404,60.1,28,92,6,345,1,1
15905,2405,62.2,89,62,4,118,1,1
15906,2406,111.5,23,98,56,890,1,1
15907,2407,115.7,122,84,62,403,1,1
15908,2408,115.1,95,13,89,518,1,1
15909,2409,74.7,19,98,61,267,1,1
15910,2410,91.9,90,70,8,11,1,1
15911,2411,114.0,23,84,56,44,1,1
15912,2412,54.9,68,149,70,623,1,1
15913,2413,74.6,86,70,93,358,1,1
15914,2414,75.5,3,134,55,167,1,1
15915,2415,113.0,40,30,24,142,1,1
15916,2416,142.9,19,62,78,372,1,1
15917,2417,103.1,68,98,11,832,1,1
15918,2418,138.3,139,92,52,487,1,1
15919,2419,62.8,16,59,69,749,1,1
15920,2420,144.2,75,99,1,522,1,1
15921,2421,128.4,30,105,90,466,1,1
15922,2422,109.6,87,144,37,114,1,1
15923,2423,110.4,146,97,74,329,1,1
15924,2424,120.1,74,31,18,310,1,1
15925,2425,98.6,21,62,33,529,1,1
15926,2426,80.4,39,69,93,401,1,1
15927,2427,142.8,55,47,34,339,1,1
15928,2428,52.8,102,10,65,320,1,1
15929,2429,83.8,143,125,26,547,1,1
15930,2430,103.6,46,148,53,823,1,1
15931,2431,95.0,102,113,43,642,1,1
15932,2432,76.1,15,149,14,276,1,1
15933,2433,70.9,37,9,81,237,1,1
15934,2434,59.3,74,85,2,984,1,1
15935,2435,71.9,93,146,91,380,1,1
15936,2436,83.9,35,120,50,378,1,1
15937,2437,75.8,26,139,66,793,1,1
15938,2438,129.8,38,71,16,556,1,1
15939,2439,137.2,147,135,12,678,1,1
15940,2440,103.8,80,9,91,741,1,1
15941,2441,118.8,75,145,53,161,1,1
15942,2442,65.5,61,113,25,241,1,1
15943,2443,91.0,21,148,17,595,1,1
15944,2444,112.8,80,68,31,140,1,1
15945,2445,88.1,123,129,55,583,1,1
15946,2446,50.3,116,83,43,245,1,1
15947,2447,51.6,96,88,10,33,1,1
15948,2448,132.5,0,122,30,977,1,1
15949,2449,97.8,107,127,95,361,1,1
15950,2450,111.7,48,101,48,324,1,1
15951,2451,139.0,119,116,78,207,1,1
15952,2452,119.9,12,5,58,920,1,1
15953,2453,67.9,83,78,31,151,1,1
15954,2454,116.9,20,8,27,73,1,1
15955,2455,82.2,93,31,53,658,1,1
15956,2456,92.5,17,72,91,924,1,1
15957,2457,73.2,117,11,77,403,1,1
15958,2458,141.0,106,83,45,28,1,1
15959,2459,62.6,41,20,58,143,1,1
15960,2460,101.0,88,87,95,531,0,1
15961,2461,101.0,87,87,95,547,0,1
15962,2462,101.0,88,87,95,555,0,1
15963,2463,101.0,87,87,95,603,0,1
15964,2464,101.0,86,85,96,570,0,1
15965,2465,101.0,88,88,95,624,0,1
15966,2466,100.8,88,89,95,558,0,1
15967,2467,100.89,87,88,95,609,0,1
15968,2468,101.0,86,86,95,611,0,1
15969,2469,100.86,87,88,95,562,0,1
15970,2470,101.0,87,88,95,700,0,1
15971,2471,100.9,86,86,96,508,0,1
15972,2472,100.71,86,87,97,620,0,1
15973,2473,100.48,86,87,97,587,0,1
15974,2474,100.42,87,86,96,578,0,1
15975,2475,100.38,89,88,95,541,0,1
15976,2476,100.41,87,88,95,550,0,1
15977,2477,100.37,89,88,95,548,0,1
15978,2478,100.24,89,90,95,574,0,1
15979,2479,100.45,91,92,95,588,0,1
15980,2480,100.57,91,90,95,568,0,1
15981,2481,100.5,90,89,96,604,0,1
15982,2482,100.31,88,89,96,590,0,1
15983,2483,100.21,90,91,96,582,0,1
15984,2484,100.13,90,91,96,631,0,1
15985,2485,100.01,91,90,95,582,0,1
15986,2486,99.87,90,89,96,580,0,1
15987,2487,100.04,91,90,96,592,0,1
15988,2488,100.0,89,90,96,568,0,1
15989,2489,99.99,89,88,95,527,0,1
15990,2490,100.12,90,91,95,550,0,1
15991,2491,100.2,90,90,96,608,0,1
15992,2492,100.22,90,90,95,545,0,1
15993,2493,100.07,91,90,95,557,0,1
15994,2494,99.99,91,90,96,579,0,1
15995,2495,100.13,90,91,95,542,0,1
15996,2496,100.12,91,90,95,566,0,1
15997,2497,100.17,91,91,95,564,0,1
15998,2498,100.06,89,88,95,529,0,1
15999,2499,100.11,89,89,95,568,0,1
16000,2500,100.02,89,90,95,535,0,1
16001,2501,100.2,88,87,96,524,0,1
16002,2502,100.4,89,89,96,561,0,1
16003,2503,100.36,89,89,96,564,0,1
16004,2504,100.39,91,90,96,545,0,1
16005,2505,100.22,91,92,96,548,0,1
16006,2506,100.36,90,91,97,532,0,1
16007,2507,100.47,89,88,97,700,0,1
16008,2508,100.55,88,87,97,448,0,1
16009,2509,100.58,89,89,97,482,0,1
16010,2510,100.75,90,90,98,522,0,1
16011,2511,100.72,89,89,97,562,0,1
16012,2512,100.59,90,90,98,551,0,1
16013,2513,100.8,90,89,98,600,0,1
16014,2514,100.87,90,90,99,540,0,1
16015,2515,100.97,91,92,99,514,0,1
16016,2516,100.77,92,92,100,513,0,1
16017,2517,100.66,92,93,99,541,0,1
16018,2518,100.54,94,95,99,564,0,1
16019,2519,100.36,93,93,98,539,0,1
16020,2520,100.45,93,94,98,568,0,1
16021,2521,100.32,92,91,97,532,0,1
16022,2522,100.44,93,94,97,509,0,1
16023,2523,100.35,93,92,96,551,0,1
16024,2524,100.36,95,96,96,563,0,1
16025,2525,100.45,94,93,95,580,0,1
16026,2526,100.29,93,93,95,522,0,1
16027,2527,100.23,94,94,96,554,0,1
16028,2528,100.43,94,93,95,532,0,1
16029,2529,100.42,93,93,95,510,0,1
16030,2530,100.2,95,96,95,479,0,1
16031,2531,100.2,93,94,95,544,0,1
16032,2532,100.43,95,94,95,496,0,1
16033,2533,100.29,97,97,95,493,0,1
16034,2534,100.05,96,96,95,506,0,1
16035,2535,100.26,95,95,95,537,0,1
16036,2536,100.46,95,94,95,512,0,1
16037,2537,100.5,95,96,95,512,0,1
16038,2538,100.42,95,96,95,527,0,1
16039,2539,100.22,93,93,95,503,0,1
16040,2540,100.47,93,93,95,537,0,1
16041,2541,100.28,95,94,95,499,0,1
16042,2542,100.23,95,94,95,507,0,1
16043,2543,100.26,96,96,95,564,0,1
16044,2544,100.24,95,96,95,502,0,1
16045,2545,100.3,96,97,95,694,0,1
16046,2546,100.43,94,94,95,443,0,1
16047,2547,100.31,94,93,95,515,0,1
16048,2548,100.51,95,94,96,487,0,1
16049,2549,100.51,96,96,96,503,0,1
16050,2550,100.4,95,94,96,524,0,1
16051,2551,100.24,97,97,95,519,0,1
16052,2552,100.43,96,96,95,474,0,1
16053,2553,100.31,95,94,95,569,0,1
16054,2554,100.09,93,92,95,492,0,1
16055,2555,100.32,92,91,95,528,0,1
16056,2556,100.36,91,91,95,526,0,1
16057,2557,100.28,90,91,95,474,0,1
16058,2558,100.53,91,91,95,541,0,1
16059,2559,100.74,89,88,95,511,0,1
16060,2560,100.72,89,89,95,567,0,1
16061,2561,100.54,89,90,95,546,0,1
16062,2562,100.6,88,88,95,581,0,1
16063,2563,100.47,89,89,95,549,0,1
16064,2564,100.48,88,89,95,573,0,1
16065,2565,100.23,88,87,95,595,0,1
16066,2566,100.07,87,86,95,530,0,1
16067,2567,100.18,87,87,96,542,0,1
16068,2568,100.0,88,87,96,571,0,1
16069,2569,99.82,88,88,96,602,0,1
16070,2570,99.63,89,88,96,600,0,1
16071,2571,99.41,89,90,96,589,0,1
16072,2572,99.47,87,88,97,569,0,1
16073,2573,99.72,87,88,97,576,0,1
16074,2574,99.5,87,86,97,558,0,1
16075,2575,99.7,88,87,97,604,0,1
16076,2576,99.65,87,87,97,589,0,1
16077,2577,99.77,86,85,97,590,0,1
16078,2578,99.61,85,85,96,590,0,1
16079,2579,99.82,83,82,96,566,0,1
16080,2580,99.83,82,83,95,577,0,1
16081,2581,99.8,81,81,96,593,0,1
16082,2582,99.94,80,80,96,585,0,1
16083,2583,99.81,80,80,96,625,0,1
16084,2584,99.67,81,81,96,588,0,1
16085,2585,99.78,81,81,95,590,0,1
16086,2586,99.78,82,82,95,575,0,1
16087,2587,99.84,82,81,96,618,0,1
16088,2588,100.09,81,81,97,542,0,1
16089,2589,100.09,82,82,97,700,0,1
16090,2590,99.86,81,81,97,526,0,1
16091,2591,99.76,80,81,97,524,0,1
16092,2592,99.95,80,79,96,600,0,1
16093,2593,99.72,80,79,96,550,0,1
16094,2594,99.86,81,81,96,530,0,1
16095,2595,99.8,80,81,96,579,0,1
16096,2596,99.58,80,81,95,524,0,1
16097,2597,99.55,81,81,95,539,0,1
16098,2598,99.56,80,80,96,540,0,1
16099,2599,99.31,80,80,97,571,0,1
16100,2600,99.12,80,79,97,534,0,1
16101,2601,99.09,81,82,96,505,0,1
16102,2602,99.24,82,82,97,556,0,1
16103,2603,99.08,83,83,98,567,0,1
16104,2604,99.07,82,81,98,561,0,1
16105,2605,99.22,82,81,97,575,0,1
16106,2606,99.24,82,82,97,541,0,1
16107,2607,99.13,81,82,98,603,0,1
16108,2608,99.31,83,82,97,569,0,1
16109,2609,99.4,85,84,97,530,0,1
16110,2610,99.56,86,86,97,545,0,1
16111,2611,99.8,85,85,97,538,0,1
16112,2612,99.76,84,85,96,535,0,1
16113,2613,99.63,84,83,95,545,0,1
16114,2614,99.72,83,84,95,573,0,1
16115,2615,99.77,83,82,95,536,0,1
16116,2616,99.63,83,83,95,521,0,1
16117,2617,99.52,82,82,96,576,0,1
16118,2618,99.75,84,85,95,561,0,1
16119,2619,99.91,82,82,95,544,0,1
16120,2620,100.15,84,84,95,554,0,1
16121,2621,100.21,84,85,95,587,0,1
16122,2622,100.09,85,84,95,518,0,1
16123,2623,99.9,84,84,95,545,0,1
16124,2624,99.7,85,84,95,577,0,1
16125,2625,99.59,85,85,95,567,0,1
16126,2626,99.45,84,84,95,532,0,1
16127,2627,99.36,83,82,96,492,0,1
16128,2628,99.21,82,81,96,505,0,1
16129,2629,99.14,82,82,97,542,0,1
16130,2630,99.1,81,81,96,527,0,1
16131,2631,99.0,81,82,95,534,0,1
16132,2632,99.07,80,81,96,542,0,1
16133,2633,99.02,81,82,95,517,0,1
16134,2634,99.11,83,82,95,529,0,1
16135,2635,99.09,83,83,95,501,0,1
16136,2636,99.29,84,84,95,516,0,1
16137,2637,99.25,84,83,95,685,0,1
16138,2638,99.3,84,84,95,419,0,1
16139,2639,99.24,84,84,95,530,0,1
16140,2640,57.8,36,127,77,602,1,1
16141,2641,106.1,124,103,33,990,1,1
16142,2642,102.9,68,82,92,712,1,1
16143,2643,55.4,3,137,60,885,1,1
16144,2644,133.6,62,27,20,36,1,1
16145,2645,92.5,119,21,32,690,1,1
16146,2646,67.2,117,75,88,422,1,1
16147,2647,147.0,108,58,21,357,1,1
16148,2648,61.7,15,84,0,275,1,1
16149,2649,137.6,142,102,90,968,1,1
16150,2650,96.6,11,100,23,934,1,1
16151,2651,102.0,97,144,93,600,1,1
16152,2652,114.6,38,134,91,453,1,1
16153,2653,53.3,142,39,19,696,1,1
16154,2654,99.6,76,142,80,205,1,1
16155,2655,63.8,78,125,89,151,1,1
16156,2656,126.8,62,25,46,193,1,1
16157,2657,81.9,27,18,75,628,1,1
16158,2658,63.4,78,69,37,240,1,1
16159,2659,134.3,91,114,36,305,1,1
16160,2660,109.8,141,129,97,589,1,1
16161,2661,147.5,85,11,73,784,1,1
16162,2662,107.8,57,20,96,747,1,1
16163,2663,61.6,135,54,97,580,1,1
16164,2664,65.6,120,10,30,108,1,1
16165,2665,85.7,82,88,28,993,1,1
16166,2666,56.2,104,137,37,512,1,1
16167,2667,81.2,12,32,60,74,1,1
16168,2668,73.5,34,86,26,92,1,1
16169,2669,65.7,117,96,79,23,1,1
16170,2670,112.0,91,93,23,404,1,1
16171,2671,147.6,29,67,69,512,1,1
16172,2672,90.2,108,114,39,960,1,1
16173,2673,140.1,18,14,50,633,1,1
16174,2674,113.7,21,98,7,428,1,1
16175,2675,86.1,114,111,16,504,1,1
16176,2676,114.2,66,55,71,209,1,1
16177,2677,114.6,36,108,45,428,1,1
16178,2678,119.9,40,121,93,584,1,1
16179,2679,72.5,5,60,65,692,1,1
16180,2680,72.7,124,14,51,601,1,1
16181,2681,78.8,87,129,59,956,1,1
16182,2682,100.7,52,67,12,972,1,1
16183,2683,69.7,107,143,47,27,1,1
16184,2684,96.4,128,65,20,661,1,1
16185,2685,60.2,46,133,19,131,1,1
16186,2686,105.1,127,25,28,737,1,1
16187,2687,96.0,100,44,49,598,1,1
16188,2688,58.6,47,113,44,287,1,1
16189,2689,142.0,136,62,71,302,1,1
16190,2690,55.8,145,79,8,622,1,1
16191,2691,123.1,102,60,63,427,1,1
16192,2692,56.7,133,136,23,616,1,1
16193,2693,142.0,66,64,43,890,1,1
16194,2694,140.7,24,121,13,431,1,1
